transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
255.0,872021.0,,8593.464,12/08/2023 00:26,1.0,Rupay,Jaipur,,69.0,Payment card fraud
256.0,847573.0,,1544.18,03/05/2024 21:15,1.0,Visa,Pune,Digital,42.0,Identity theft
257.0,251086.0,2041.0,7387.47,03/22/2024 06:16,0.0,Rupay,Jaipur,POS,20.0,Malware
258.0,883031.0,2099.0,5146.61,02/10/2024 06:00,0.0,Rupay,Pune,Digital,23.0,
259.0,383532.0,2040.0,8181.924,01/24/2024 08:34,0.0,MasterCard,Hyderabad,Digital,23.0,Malware
260.0,287660.0,2037.0,464.65,11/04/2023 10:02,1.0,MasterCard,,Digital,,
261.0,471951.0,2033.0,983.048,01/09/2024 22:02,0.0,MasterCard,Bangalore,Digital,35.0,phishing
262.0,612586.0,2016.0,,01/18/2024 18:22,,Visa,Ahmedabad,POS,40.0,Identity theft
,668386.0,2036.0,843.964,02/13/2024 10:14,1.0,Rupay,Jaipur,Digital,19.0,Payment card fraud
264.0,291276.0,2024.0,834.9000000000001,09/09/2023 18:41,0.0,,,Digital,29.0,phishing
265.0,650772.0,2075.0,170.48,11/13/2023 09:12,1.0,Visa,Chennai,POS,,phishing
266.0,617700.0,2086.0,9567.19,11/19/2023 17:24,0.0,Rupay,Bangalore,POS,54.0,Malware
267.0,539639.0,2085.0,8865.851999999999,11/13/2023 13:02,0.0,,Jaipur,Digital,37.0,Payment card fraud
,724388.0,2084.0,4277.82,12/12/2023 06:44,0.0,Visa,Pune,POS,56.0,scam
269.0,874415.0,2026.0,3000.53,02/23/2024 13:19,0.0,Rupay,,Digital,41.0,scam
270.0,306084.0,2056.0,3529.55,03/23/2024 08:28,0.0,Visa,Hyderabad,Digital,65.0,Identity theft
271.0,716262.0,2030.0,7757.8,,0.0,Visa,Hyderabad,POS,37.0,
272.0,685850.0,2005.0,,03/22/2024 12:46,0.0,Rupay,Surat,POS,18.0,phishing
273.0,949851.0,2090.0,2271.24,,0.0,,Kolkata,POS,18.0,phishing
274.0,550895.0,2039.0,2138.868,11/15/2023 06:51,0.0,Rupay,Mumbai,POS,34.0,Identity theft
275.0,914903.0,2097.0,1697.9160000000002,12/25/2023 04:36,0.0,Rupay,Chennai,Digital,18.0,
276.0,,2011.0,7944.012,02/29/2024 15:35,0.0,MasterCard,Surat,Digital,69.0,Payment card fraud
277.0,,,12631.5915,02/19/2024 03:42,1.0,Rupay,Bangalore,POS,62.0,Identity theft
278.0,289156.0,2070.0,2687.21,03/08/2024 14:42,0.0,Rupay,Pune,Digital,47.0,phishing
,671432.0,2009.0,284.24,11/27/2023 16:56,,Rupay,Jaipur,POS,58.0,Malware
280.0,556350.0,2044.0,867.61,10/15/2023 16:42,1.0,Visa,,POS,64.0,Malware
,436249.0,,17424.377999999997,01/24/2024 03:11,1.0,Visa,Chennai,POS,20.0,phishing
282.0,974385.0,2025.0,3587.6159999999995,11/14/2023 20:21,0.0,Visa,Mumbai,Digital,63.0,Payment card fraud
283.0,325373.0,2084.0,7703.77,12/15/2023 10:46,1.0,Rupay,Delhi,Digital,28.0,Payment card fraud
284.0,756791.0,2091.0,6265.4,12/08/2023 08:15,0.0,MasterCard,Ahmedabad,Digital,41.0,scam
285.0,879478.0,2061.0,3850.3,,0.0,Visa,,Digital,39.0,scam
286.0,429838.0,2045.0,2096.59,11/23/2023 08:49,1.0,MasterCard,Surat,Digital,61.0,phishing
,618535.0,2063.0,1383.569,09/17/2023 12:29,0.0,Rupay,Mumbai,,62.0,scam
288.0,900633.0,2001.0,6786.318000000001,01/03/2024 17:32,0.0,Visa,Pune,Digital,,Malware
289.0,229925.0,2053.0,8533.371000000001,03/28/2024 18:17,0.0,Rupay,Jaipur,Digital,30.0,Malware
290.0,420910.0,2064.0,7748.22,10/30/2023 18:40,,MasterCard,Bangalore,,18.0,Payment card fraud
291.0,547137.0,2050.0,8788.741500000002,02/06/2024 01:17,1.0,Visa,Delhi,Digital,41.0,phishing
292.0,552098.0,2052.0,,10/04/2023 17:05,1.0,Visa,,Digital,,Malware
293.0,209579.0,2035.0,10655.106,03/25/2024 19:09,0.0,Visa,,POS,52.0,Payment card fraud
294.0,939618.0,2025.0,11995.815,10/20/2023 01:44,0.0,Visa,Hyderabad,,41.0,Malware
295.0,523952.0,2028.0,2963.58,03/17/2024 17:18,0.0,MasterCard,Mumbai,Digital,45.0,phishing
296.0,516408.0,2020.0,17641.260000000002,04/01/2024 03:05,0.0,,Mumbai,Digital,53.0,scam
297.0,998799.0,2010.0,6038.72,02/03/2024 10:57,1.0,Rupay,Kolkata,POS,33.0,scam
298.0,704385.0,2039.0,5845.11,01/04/2024 10:49,0.0,Visa,,Digital,57.0,Payment card fraud
299.0,840028.0,2010.0,8242.663,12/03/2023 10:05,0.0,MasterCard,Kolkata,Digital,33.0,
,629767.0,2035.0,9752.532,03/11/2024 16:02,1.0,Visa,Kolkata,,34.0,Payment card fraud
301.0,344685.0,2058.0,7240.156000000001,09/07/2023 10:42,,MasterCard,Jaipur,Digital,68.0,Payment card fraud
302.0,,2038.0,1457.005,,0.0,MasterCard,Pune,Digital,32.0,scam
303.0,660326.0,2098.0,3415.76,12/20/2023 20:52,0.0,Rupay,Kolkata,Digital,33.0,Payment card fraud
304.0,511081.0,2053.0,9284.43,01/21/2024 06:15,0.0,Visa,Mumbai,Digital,32.0,Payment card fraud
305.0,765372.0,2097.0,3427.3949999999995,10/21/2023 05:20,0.0,Visa,Surat,POS,51.0,scam
306.0,464505.0,2054.0,6192.549000000001,11/07/2023 00:30,0.0,Visa,Surat,POS,28.0,scam
,867637.0,2023.0,5218.991999999999,12/01/2023 06:58,0.0,Rupay,Hyderabad,Digital,,Malware
308.0,,2021.0,6633.12,02/25/2024 00:15,0.0,Rupay,Surat,Digital,32.0,phishing
309.0,847283.0,2068.0,7378.5,02/03/2024 12:56,0.0,MasterCard,Hyderabad,POS,43.0,phishing
310.0,889005.0,2055.0,9433.6,11/24/2023 14:26,0.0,MasterCard,Surat,Digital,68.0,Payment card fraud
311.0,175944.0,2032.0,4400.802,01/14/2024 00:11,0.0,MasterCard,Ahmedabad,Digital,21.0,Payment card fraud
312.0,892261.0,2035.0,,,0.0,Rupay,Hyderabad,,60.0,phishing
313.0,131702.0,,2417.796,02/23/2024 08:29,,Rupay,Chennai,Digital,,Malware
314.0,781646.0,2082.0,8874.9,12/30/2023 07:02,0.0,Rupay,Delhi,POS,52.0,Payment card fraud
315.0,781022.0,2098.0,6475.82,02/18/2024 07:25,1.0,MasterCard,Delhi,POS,30.0,Identity theft
,279243.0,,3473.724,01/26/2024 09:27,0.0,Rupay,Delhi,Digital,27.0,scam
317.0,474513.0,2061.0,12253.005,09/09/2023 01:26,0.0,,Pune,Digital,28.0,Identity theft
318.0,622573.0,2097.0,9482.693,02/16/2024 12:56,0.0,MasterCard,Jaipur,Digital,35.0,Payment card fraud
319.0,197948.0,2072.0,12709.23,01/05/2024 05:57,0.0,Visa,Bangalore,Digital,51.0,Payment card fraud
320.0,534065.0,2025.0,9193.32,09/21/2023 22:56,0.0,Visa,Jaipur,Digital,56.0,
,213262.0,2065.0,3071.76,02/05/2024 16:44,1.0,Visa,Hyderabad,Digital,58.0,phishing
322.0,954928.0,2072.0,8318.937,11/25/2023 07:57,1.0,MasterCard,Jaipur,POS,,Payment card fraud
323.0,768567.0,2072.0,,03/26/2024 02:43,0.0,Visa,Surat,Digital,67.0,phishing
324.0,437589.0,2039.0,8427.89,01/08/2024 10:45,0.0,Visa,Hyderabad,Digital,27.0,Identity theft
325.0,665052.0,2016.0,7298.48,01/30/2024 14:45,0.0,Visa,Jaipur,POS,24.0,phishing
326.0,,2000.0,7775.65,12/06/2023 16:18,0.0,Rupay,Jaipur,POS,56.0,scam
327.0,155159.0,2088.0,6578.81,11/25/2023 06:00,1.0,,Kolkata,Digital,,Malware
328.0,611094.0,2060.0,1815.42,01/23/2024 07:18,0.0,Visa,Ahmedabad,Digital,29.0,phishing
329.0,280217.0,2042.0,,04/01/2024 06:30,0.0,,,Digital,24.0,Payment card fraud
330.0,175261.0,2041.0,11816.952,,0.0,Rupay,Hyderabad,Digital,66.0,phishing
331.0,733695.0,2024.0,15472.0665,03/31/2024 23:42,0.0,Rupay,Bangalore,Digital,43.0,Payment card fraud
332.0,785614.0,2038.0,527.538,09/28/2023 12:55,,Visa,Delhi,POS,50.0,
333.0,173749.0,2034.0,2027.892,11/13/2023 20:38,1.0,,Mumbai,Digital,54.0,scam
334.0,629068.0,2002.0,2041.05,01/05/2024 03:59,0.0,,Chennai,Digital,65.0,Identity theft
335.0,584505.0,2043.0,7273.5,12/23/2023 16:30,,Rupay,Jaipur,Digital,32.0,scam
336.0,361618.0,2050.0,14736.528,03/30/2024 00:15,0.0,,,Digital,19.0,Identity theft
337.0,940048.0,2093.0,2391.8840000000005,12/11/2023 21:50,1.0,Rupay,Surat,,,Malware
,853832.0,2097.0,5083.23,03/09/2024 15:44,0.0,Rupay,Chennai,POS,24.0,scam
339.0,415965.0,2011.0,10098.0,09/03/2023 21:58,0.0,,Ahmedabad,Digital,49.0,Malware
340.0,892523.0,2018.0,8809.655999999999,02/25/2024 07:24,0.0,Visa,Delhi,Digital,21.0,Identity theft
341.0,632037.0,2043.0,5445.26,10/28/2023 10:59,,MasterCard,Kolkata,Digital,37.0,Payment card fraud
342.0,,2058.0,7108.752,02/08/2024 12:53,0.0,MasterCard,Delhi,Digital,67.0,phishing
343.0,466853.0,2048.0,5108.19,09/25/2023 12:58,1.0,Visa,Ahmedabad,Digital,53.0,
344.0,644971.0,2060.0,3010.61,03/14/2024 20:45,0.0,Rupay,,,49.0,scam
345.0,649491.0,2016.0,5671.97,01/15/2024 07:17,0.0,Visa,Jaipur,Digital,45.0,Payment card fraud
346.0,605826.0,2073.0,6904.41,11/28/2023 09:15,1.0,Visa,Delhi,Digital,30.0,phishing
347.0,315395.0,2056.0,8739.56,02/10/2024 13:48,1.0,MasterCard,Kolkata,Digital,18.0,Identity theft
,387389.0,2054.0,7657.32,11/08/2023 09:17,1.0,Visa,Pune,Digital,52.0,phishing
349.0,134648.0,2046.0,13721.688,01/27/2024 02:42,,Rupay,Ahmedabad,Digital,65.0,Malware
350.0,501079.0,2011.0,2464.065,03/03/2024 23:57,1.0,MasterCard,Kolkata,Digital,47.0,Payment card fraud
351.0,673149.0,2061.0,5571.0,11/05/2023 19:01,,Rupay,Hyderabad,Digital,53.0,
352.0,359268.0,2079.0,157.13500000000002,09/24/2023 13:14,0.0,MasterCard,Delhi,POS,42.0,Identity theft
353.0,405436.0,2087.0,2754.895,10/04/2023 10:51,0.0,Rupay,Bangalore,Digital,33.0,Malware
354.0,172737.0,2082.0,8733.948,01/07/2024 10:48,1.0,Visa,Delhi,Digital,36.0,Payment card fraud
355.0,891200.0,2007.0,11902.212,10/12/2023 22:10,1.0,Visa,Ahmedabad,Digital,18.0,Malware
356.0,793390.0,2094.0,1555.23,,0.0,Visa,Chennai,Digital,22.0,Payment card fraud
357.0,262267.0,2020.0,4044.87,03/20/2024 07:48,,Rupay,Kolkata,Digital,68.0,Malware
358.0,805087.0,2080.0,9612.852,02/05/2024 18:52,0.0,MasterCard,Bangalore,Digital,39.0,Malware
359.0,973048.0,2086.0,2288.1650000000004,11/05/2023 12:36,0.0,,Hyderabad,,41.0,
360.0,121627.0,2079.0,5573.1,09/04/2023 13:44,0.0,,Surat,Digital,60.0,Malware
361.0,540825.0,2069.0,,11/18/2023 14:10,0.0,Visa,Hyderabad,Digital,62.0,phishing
362.0,983828.0,2071.0,6796.966000000001,,1.0,Rupay,Kolkata,Digital,69.0,Payment card fraud
363.0,812929.0,2024.0,2112.935,12/31/2023 18:44,0.0,MasterCard,Chennai,Digital,54.0,Identity theft
364.0,515727.0,,5379.12,,0.0,Rupay,Kolkata,Digital,53.0,Payment card fraud
365.0,359297.0,2088.0,,12/11/2023 06:55,0.0,MasterCard,Mumbai,POS,53.0,phishing
366.0,170291.0,2011.0,5564.55,11/27/2023 17:45,0.0,Visa,Bangalore,Digital,21.0,scam
367.0,345963.0,2014.0,102.03,03/01/2024 15:07,0.0,Rupay,Chennai,POS,53.0,Payment card fraud
368.0,997041.0,2058.0,11432.79,01/15/2024 05:19,1.0,MasterCard,Bangalore,POS,69.0,
369.0,475663.0,2025.0,401.35,01/27/2024 19:42,0.0,MasterCard,Kolkata,Digital,35.0,Malware
370.0,262577.0,2025.0,11205.075,03/17/2024 01:06,0.0,MasterCard,Pune,Digital,67.0,Payment card fraud
371.0,668461.0,2046.0,2477.6159999999995,09/11/2023 20:14,,MasterCard,Bangalore,Digital,33.0,Malware
372.0,893855.0,2031.0,11499.396,01/20/2024 12:00,0.0,Visa,Mumbai,Digital,58.0,phishing
,993621.0,,3711.01,,1.0,MasterCard,,Digital,35.0,Payment card fraud
374.0,526115.0,2015.0,3963.564,10/15/2023 22:42,0.0,MasterCard,Chennai,,39.0,phishing
375.0,,2070.0,2526.876,09/22/2023 02:47,0.0,Visa,Mumbai,,19.0,Payment card fraud
376.0,249752.0,2016.0,5563.368,,0.0,MasterCard,Mumbai,Digital,38.0,phishing
377.0,335219.0,2022.0,15790.824,12/10/2023 05:51,0.0,Rupay,Surat,POS,53.0,Identity theft
378.0,104956.0,2025.0,10959.883000000002,09/02/2023 08:19,0.0,Rupay,Pune,Digital,61.0,phishing
379.0,169048.0,2084.0,3714.68,11/10/2023 18:04,1.0,MasterCard,Delhi,POS,56.0,Identity theft
380.0,874041.0,2085.0,4965.048000000001,10/30/2023 15:29,0.0,Visa,,Digital,64.0,phishing
381.0,939076.0,2006.0,8681.532,01/18/2024 07:39,0.0,Visa,Ahmedabad,Digital,,Payment card fraud
,640844.0,2013.0,8867.65,01/04/2024 07:33,0.0,Visa,Surat,Digital,46.0,Malware
383.0,826533.0,2078.0,10711.422,10/24/2023 02:06,0.0,MasterCard,Kolkata,Digital,43.0,phishing
384.0,779070.0,2006.0,,09/25/2023 20:14,0.0,MasterCard,Kolkata,POS,38.0,Identity theft
385.0,695642.0,2008.0,4571.149,03/24/2024 10:40,1.0,Rupay,Hyderabad,POS,,Malware
386.0,251508.0,2047.0,8365.679999999998,02/20/2024 16:02,0.0,Visa,Delhi,POS,,phishing
387.0,218615.0,2071.0,123.03,,0.0,MasterCard,Ahmedabad,Digital,48.0,phishing
388.0,125257.0,2058.0,6214.91,11/16/2023 22:47,1.0,MasterCard,Bangalore,,68.0,Malware
389.0,268831.0,2086.0,3945.876,09/15/2023 14:34,0.0,MasterCard,Pune,POS,26.0,phishing
,572961.0,2092.0,13121.229,03/31/2024 05:04,0.0,Visa,Chennai,POS,,phishing
391.0,800613.0,2081.0,975.26,03/24/2024 11:38,0.0,Visa,Mumbai,POS,31.0,scam
392.0,844685.0,2094.0,5902.61,03/01/2024 15:05,0.0,Rupay,,Digital,66.0,Identity theft
393.0,629505.0,2093.0,8704.224,02/13/2024 02:39,1.0,Visa,Hyderabad,Digital,54.0,Malware
394.0,131440.0,2038.0,7729.368,03/23/2024 20:12,0.0,MasterCard,Pune,POS,19.0,
395.0,959406.0,2098.0,,02/12/2024 22:27,0.0,Rupay,Chennai,Digital,69.0,Payment card fraud
396.0,213581.0,2017.0,6985.008,11/04/2023 15:26,0.0,Visa,Hyderabad,POS,65.0,Payment card fraud
397.0,308078.0,2058.0,6764.124000000001,02/03/2024 17:43,0.0,Visa,Mumbai,POS,,scam
398.0,551170.0,2016.0,8442.855,10/04/2023 02:29,1.0,Visa,Surat,Digital,31.0,phishing
399.0,309168.0,2013.0,10898.46,,0.0,Visa,Delhi,POS,50.0,Payment card fraud
400.0,105287.0,2030.0,7458.946,02/08/2024 20:17,,MasterCard,Surat,,,Malware
401.0,101299.0,2023.0,,01/29/2024 01:13,0.0,Visa,Chennai,Digital,56.0,scam
402.0,654973.0,2098.0,4922.496,02/11/2024 02:12,0.0,MasterCard,Surat,POS,64.0,Malware
403.0,290199.0,2059.0,8259.24,10/20/2023 08:33,1.0,MasterCard,,Digital,68.0,Identity theft
404.0,590079.0,2044.0,5508.404,12/05/2023 18:52,,MasterCard,Ahmedabad,POS,37.0,phishing
405.0,899383.0,2097.0,,10/05/2023 16:06,1.0,Rupay,Ahmedabad,Digital,19.0,Identity theft
406.0,850277.0,,759.096,11/21/2023 11:14,0.0,MasterCard,Jaipur,POS,68.0,Identity theft
407.0,438760.0,2036.0,3375.67,12/21/2023 12:15,0.0,Visa,Jaipur,Digital,58.0,Malware
408.0,232219.0,2042.0,9431.664,01/09/2024 13:58,1.0,Rupay,Surat,Digital,36.0,Payment card fraud
409.0,756370.0,2039.0,8509.716,11/10/2023 10:37,1.0,Visa,Kolkata,POS,54.0,phishing
410.0,311229.0,2089.0,,02/02/2024 13:39,,MasterCard,Surat,Digital,35.0,Malware
411.0,685364.0,2054.0,7795.245,09/09/2023 01:18,,Visa,Surat,Digital,33.0,
412.0,798702.0,2086.0,7973.963999999999,03/22/2024 00:53,0.0,Rupay,Kolkata,POS,66.0,Malware
413.0,,2038.0,1517.15,12/04/2023 17:47,1.0,Rupay,Delhi,POS,29.0,scam
414.0,915091.0,2014.0,3647.072,12/18/2023 12:37,0.0,Visa,Pune,Digital,46.0,scam
415.0,554435.0,2003.0,4368.49,10/27/2023 19:19,1.0,Visa,Kolkata,Digital,24.0,phishing
416.0,171888.0,2092.0,1024.727,10/17/2023 20:37,0.0,Visa,Chennai,Digital,31.0,scam
417.0,762317.0,2085.0,2469.599,,1.0,Rupay,Pune,Digital,29.0,scam
418.0,764795.0,2024.0,6002.34,09/27/2023 10:04,0.0,MasterCard,Mumbai,Digital,52.0,Identity theft
419.0,121982.0,2012.0,8843.82,01/14/2024 20:27,0.0,,Delhi,Digital,22.0,phishing
420.0,251750.0,2081.0,9983.56,03/26/2024 08:08,,MasterCard,Mumbai,POS,,Identity theft
421.0,610825.0,2032.0,9334.48,02/19/2024 09:16,0.0,Rupay,Jaipur,POS,59.0,scam
422.0,877296.0,2015.0,6443.52,01/01/2024 06:35,0.0,Visa,,POS,,phishing
423.0,192396.0,2041.0,4241.42,12/19/2023 15:14,1.0,Visa,Ahmedabad,Digital,27.0,scam
424.0,163512.0,2065.0,9569.94,11/02/2023 02:15,0.0,Rupay,Mumbai,Digital,60.0,scam
425.0,545462.0,2054.0,9440.676,12/01/2023 10:18,0.0,Visa,Hyderabad,Digital,34.0,Malware
426.0,,2098.0,1350.1950000000002,,,MasterCard,Surat,Digital,22.0,scam
427.0,587969.0,2041.0,6812.107500000001,10/08/2023 02:26,0.0,Rupay,Chennai,Digital,,Payment card fraud
428.0,765424.0,2033.0,10087.236,01/07/2024 18:12,0.0,Rupay,Mumbai,POS,59.0,Payment card fraud
429.0,602736.0,2029.0,4256.054,11/15/2023 17:17,0.0,Visa,Mumbai,Digital,26.0,
430.0,597624.0,2012.0,6888.156,10/10/2023 07:39,0.0,Rupay,Bangalore,Digital,66.0,Identity theft
431.0,978640.0,2012.0,6488.1410000000005,09/10/2023 12:07,1.0,Visa,Jaipur,Digital,,phishing
432.0,201828.0,2017.0,1885.54,01/10/2024 21:45,0.0,Visa,Surat,POS,53.0,Malware
433.0,532926.0,2031.0,4019.664,01/15/2024 12:32,1.0,Rupay,Surat,Digital,53.0,Identity theft
434.0,532624.0,2095.0,4054.068,09/23/2023 17:10,,Visa,Bangalore,Digital,35.0,scam
435.0,692444.0,2098.0,372.792,02/22/2024 10:34,,MasterCard,Kolkata,,,phishing
,715064.0,2038.0,348.852,02/26/2024 19:30,1.0,MasterCard,Bangalore,POS,46.0,phishing
437.0,407674.0,2045.0,9990.468,01/25/2024 07:47,0.0,Visa,Hyderabad,Digital,67.0,Malware
438.0,340989.0,2028.0,3320.46,03/14/2024 15:50,1.0,MasterCard,Pune,POS,31.0,Malware
439.0,532087.0,2061.0,5204.88,09/14/2023 18:09,1.0,Visa,Hyderabad,POS,42.0,scam
440.0,915831.0,2092.0,4533.4800000000005,11/13/2023 02:50,0.0,MasterCard,Bangalore,Digital,61.0,Malware
441.0,589533.0,2061.0,10350.736,11/30/2023 18:59,1.0,Rupay,Ahmedabad,Digital,23.0,Malware
442.0,665091.0,2056.0,3156.0,03/31/2024 19:01,0.0,Visa,Kolkata,POS,59.0,Identity theft
443.0,870965.0,2015.0,4757.599,03/07/2024 16:38,0.0,Visa,Ahmedabad,,,phishing
444.0,587570.0,2055.0,10480.404,03/18/2024 14:34,,Visa,Hyderabad,,32.0,Identity theft
,378405.0,2009.0,10112.688,03/01/2024 21:55,0.0,Visa,Surat,POS,46.0,Identity theft
446.0,970931.0,2029.0,2852.565,09/11/2023 23:23,,Visa,Hyderabad,POS,21.0,Identity theft
447.0,210343.0,2024.0,12054.45,01/23/2024 00:15,1.0,Visa,Delhi,POS,35.0,Identity theft
448.0,394174.0,2083.0,4608.96,,0.0,Rupay,,POS,67.0,Malware
449.0,863377.0,2004.0,4855.54,10/16/2023 12:43,0.0,Rupay,Chennai,Digital,66.0,scam
450.0,161390.0,2064.0,2067.195,01/16/2024 02:48,0.0,MasterCard,Delhi,Digital,,Malware
451.0,766637.0,2093.0,851.99,02/12/2024 14:23,1.0,Visa,Bangalore,POS,,Payment card fraud
452.0,269360.0,2048.0,7293.0,01/22/2024 20:56,0.0,MasterCard,Mumbai,Digital,33.0,Malware
453.0,859858.0,2002.0,4989.79,12/16/2023 19:05,0.0,MasterCard,Ahmedabad,Digital,28.0,phishing
454.0,637934.0,2044.0,4396.66,03/02/2024 08:21,0.0,Rupay,Pune,POS,31.0,phishing
455.0,630274.0,2013.0,12059.2065,09/03/2023 04:49,,MasterCard,Delhi,Digital,20.0,Payment card fraud
456.0,525829.0,2029.0,7666.85,02/17/2024 09:57,1.0,Rupay,Kolkata,Digital,68.0,phishing
457.0,459434.0,2067.0,1631.14,,0.0,MasterCard,Ahmedabad,Digital,67.0,phishing
458.0,296639.0,2017.0,7346.088,11/14/2023 09:21,1.0,Visa,Delhi,Digital,59.0,scam
459.0,782523.0,2061.0,1396.77,01/07/2024 07:47,0.0,,Surat,Digital,55.0,Payment card fraud
,632131.0,2036.0,11289.27,01/09/2024 04:52,0.0,Rupay,Chennai,Digital,,scam
461.0,860573.0,2024.0,6586.7,02/04/2024 11:28,1.0,Rupay,Hyderabad,Digital,59.0,Malware
462.0,425962.0,2047.0,10525.152,03/13/2024 11:51,1.0,Rupay,Hyderabad,Digital,35.0,Identity theft
,135205.0,2064.0,736.13,02/25/2024 22:14,0.0,MasterCard,Delhi,POS,37.0,phishing
464.0,642359.0,2052.0,679.4590000000001,11/07/2023 19:03,1.0,MasterCard,Bangalore,Digital,65.0,Payment card fraud
465.0,689745.0,2078.0,,10/13/2023 17:38,1.0,Rupay,Kolkata,POS,42.0,Malware
466.0,789142.0,2072.0,2653.97,09/17/2023 07:16,0.0,Visa,Bangalore,,55.0,
467.0,494914.0,2014.0,4513.392,11/01/2023 02:22,0.0,Visa,Ahmedabad,Digital,30.0,Payment card fraud
468.0,229566.0,2048.0,14960.9295,01/14/2024 00:26,0.0,MasterCard,Jaipur,POS,,Payment card fraud
,786949.0,2087.0,2786.278,02/27/2024 20:31,0.0,MasterCard,Chennai,,31.0,Malware
470.0,767774.0,2067.0,3307.08,,1.0,Rupay,Chennai,POS,50.0,phishing
471.0,548222.0,2011.0,12549.9165,11/18/2023 00:56,0.0,MasterCard,Hyderabad,Digital,45.0,Payment card fraud
472.0,699070.0,,5429.892,01/01/2024 12:53,1.0,MasterCard,Chennai,POS,69.0,Malware
473.0,228371.0,2036.0,,,0.0,Rupay,Bangalore,Digital,54.0,Payment card fraud
474.0,835621.0,2060.0,840.468,10/29/2023 21:00,0.0,Rupay,Kolkata,POS,25.0,Payment card fraud
475.0,483215.0,2042.0,7351.995,01/08/2024 05:58,1.0,MasterCard,Kolkata,Digital,61.0,phishing
,531409.0,2069.0,461.352,12/23/2023 17:49,0.0,Visa,Hyderabad,POS,51.0,Payment card fraud
477.0,401516.0,2038.0,740.74,09/19/2023 16:00,0.0,MasterCard,Delhi,Digital,61.0,scam
478.0,911045.0,2055.0,10882.86,10/01/2023 10:00,0.0,Visa,Kolkata,Digital,22.0,Identity theft
479.0,287850.0,2062.0,1579.0390000000002,11/27/2023 12:31,0.0,Visa,Bangalore,POS,22.0,phishing
480.0,,2045.0,6417.108,10/08/2023 13:10,0.0,Visa,Mumbai,Digital,48.0,Payment card fraud
481.0,434301.0,2087.0,7452.719999999999,02/18/2024 03:53,0.0,Rupay,Delhi,Digital,62.0,Identity theft
482.0,645815.0,2010.0,3506.07,10/08/2023 06:56,0.0,Rupay,Jaipur,Digital,26.0,Identity theft
483.0,653287.0,2061.0,9903.674,01/18/2024 09:56,1.0,Rupay,Pune,Digital,59.0,Payment card fraud
484.0,662077.0,2076.0,400.71,01/23/2024 03:21,0.0,MasterCard,Surat,Digital,49.0,Malware
485.0,598132.0,2097.0,,11/11/2023 11:18,0.0,Rupay,Chennai,Digital,,Malware
,645180.0,2024.0,9635.77,11/26/2023 20:37,1.0,Rupay,Chennai,POS,20.0,Payment card fraud
487.0,879598.0,2070.0,5623.67,03/17/2024 18:10,1.0,MasterCard,Mumbai,Digital,47.0,Identity theft
488.0,267128.0,2051.0,16868.484,12/27/2023 02:07,1.0,MasterCard,Delhi,Digital,67.0,Payment card fraud
489.0,190650.0,2003.0,940.4505,11/23/2023 00:18,0.0,Visa,Hyderabad,POS,29.0,Payment card fraud
490.0,242323.0,2058.0,4638.689,10/18/2023 07:39,,MasterCard,Bangalore,POS,46.0,scam
491.0,,2071.0,3166.284,12/10/2023 10:11,0.0,MasterCard,Mumbai,Digital,20.0,Malware
492.0,726087.0,2019.0,12080.755500000005,09/16/2023 01:43,0.0,Rupay,Surat,Digital,43.0,scam
493.0,373149.0,2092.0,10795.301,02/14/2024 15:01,0.0,Visa,Kolkata,Digital,47.0,Identity theft
494.0,684511.0,2062.0,,03/13/2024 06:39,0.0,Visa,,Digital,26.0,scam
495.0,187994.0,2053.0,7214.944,03/15/2024 11:23,0.0,MasterCard,Pune,Digital,43.0,Identity theft
496.0,361711.0,2073.0,3031.605,10/10/2023 23:03,1.0,Rupay,Hyderabad,Digital,19.0,phishing
497.0,616807.0,2097.0,5675.04,11/09/2023 16:21,0.0,Rupay,Mumbai,,20.0,phishing
498.0,472721.0,2056.0,5599.356,02/04/2024 11:39,1.0,Rupay,Jaipur,Digital,63.0,scam
499.0,112103.0,2089.0,10693.595,12/30/2023 12:38,1.0,Rupay,Mumbai,POS,21.0,phishing
500.0,913519.0,2040.0,7325.820000000001,01/27/2024 10:05,1.0,MasterCard,Mumbai,POS,42.0,Identity theft
501.0,255660.0,2002.0,3527.59,03/01/2024 22:53,0.0,Rupay,Mumbai,Digital,68.0,phishing
502.0,345999.0,2005.0,1303.775,10/23/2023 19:59,0.0,Visa,Hyderabad,Digital,30.0,phishing
503.0,576973.0,2004.0,2565.6015000000007,10/11/2023 23:32,,Visa,Mumbai,Digital,,phishing
504.0,560364.0,2004.0,2750.28,10/22/2023 09:02,,MasterCard,Delhi,POS,61.0,Identity theft
505.0,,2053.0,3820.68,11/22/2023 05:36,0.0,Rupay,Hyderabad,Digital,52.0,Payment card fraud
506.0,157921.0,2046.0,9364.993,10/13/2023 12:31,0.0,Rupay,Kolkata,Digital,40.0,phishing
507.0,323353.0,2086.0,6761.004,03/18/2024 22:54,0.0,Rupay,Delhi,POS,26.0,
508.0,224601.0,2048.0,5257.74,11/02/2023 16:05,1.0,Rupay,,POS,19.0,Malware
509.0,525337.0,2008.0,1430.34,01/16/2024 19:28,1.0,MasterCard,Kolkata,POS,58.0,scam
