id,razorpay_payment_id,timestamp,agent_type,amount,currency,payment_method,upi_app,bank,status,error_code,device_fingerprint,ip_address,fraud_score,is_suspicious,fraud_reasons,amount_slab,hour_of_day,is_night_transaction,is_weekend,attempt_count
6017,pay_1RPK9TVZ2PFN61,2025-12-24T19:14:07.961933,impatient,274.79,INR,upi,PhonePe,Canara,success,,device_dc3bca00-f82f-4e,103.174.19.121,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 100.0%""]",medium,19,False,False,9
6016,pay_5NSFXLQL5WX9UO,2025-12-24T19:14:07.419004,normal,1163.33,INR,upi,PhonePe,HDFC,failed,UPI_AUTHENTICATION_FAILED,device_44006e84-b289-45,103.106.16.66,7.0,False,"[""UPI switching: 100.0%""]",large,19,False,False,3
6015,pay_2VBDJ5CEOMK5KL,2025-12-24T19:14:06.575184,impatient,100.5,INR,upi,PhonePe,PNB,success,,device_6324435b-c189-4f,103.103.254.189,14.0,False,"[""High velocity: 6 txns in 1 min"", ""UPI switching: 87.5%""]",medium,19,False,False,10
6014,pay_W5DZ1BAW1EW7HE,2025-12-24T19:14:02.901163,normal,31.05,INR,upi,GPay,HDFC,success,,device_34cab351-e0b2-48,103.10.148.240,0.0,False,,small,19,False,False,3
6013,pay_JRMZ0ZNGRBCMR6,2025-12-24T19:14:02.365126,impatient,100.5,INR,upi,Amazon Pay,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_6324435b-c189-4f,103.103.254.189,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 85.71%""]",medium,19,False,False,9
6012,pay_L5WZEN6URDE5MM,2025-12-24T19:14:02.201671,normal,847.22,INR,upi,PhonePe,Canara,success,,device_90a61646-6629-4b,103.37.220.140,7.0,False,"[""UPI switching: 100.0%""]",large,19,False,False,3
6011,pay_PON5DABGYNPM46,2025-12-24T19:14:01.671239,dormant,3.8,INR,upi,Paytm,PNB,success,,device_e6cd67b5-6117-4d,103.56.168.232,0.0,False,,small,19,False,False,2
6010,pay_HKPJF6WIZUPICJ,2025-12-24T19:14:01.468165,impatient,614.45,INR,upi,Paytm,SBI,failed,TRANSACTION_DECLINED,device_22f9844e-3bbd-47,103.77.8.3,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 88.89%""]",large,19,False,False,11
6009,pay_KAZZEEU8LCV7AU,2025-12-24T19:14:00.225920,impatient,102.16,INR,upi,WhatsApp Pay,ICICI,success,,device_adbbab8c-1636-47,103.29.55.11,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,11
6008,pay_Z2ZOONFKVL6I3V,2025-12-24T19:13:58.491116,normal,39.66,INR,upi,WhatsApp Pay,SBI,success,,device_f986e74f-0410-45,103.39.85.228,7.0,False,"[""UPI switching: 100.0%""]",small,19,False,False,3
6007,pay_O3UJNF7Z7ID53V,2025-12-24T19:13:58.198437,impatient,865.42,INR,upi,Paytm,HDFC,success,,device_36cce216-28e4-4f,103.86.151.124,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 77.78%""]",large,19,False,False,11
6006,pay_EOB2DH73SUAPZF,2025-12-24T19:13:57.577612,impatient,305.05,INR,upi,Amazon Pay,Canara,success,,device_1383c184-5cd0-48,103.146.115.9,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 83.33%""]",medium,19,False,False,8
6005,pay_S8APHVCF1HFWED,2025-12-24T19:13:57.444087,impatient,221.35,INR,upi,Paytm,SBI,success,,device_a746bf5d-53b6-44,103.38.216.43,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 71.43%""]",medium,19,False,False,9
6004,pay_UWZDMX8EMTWK7G,2025-12-24T19:13:55.628655,impatient,655.15,INR,upi,Amazon Pay,ICICI,success,,device_22f9844e-3bbd-47,103.77.8.3,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 87.5%""]",large,19,False,False,10
6003,pay_CYFE7KCD2JMZ2K,2025-12-24T19:13:55.240381,impatient,135.99,INR,upi,WhatsApp Pay,PNB,success,,device_c1477a0f-4e40-4a,103.65.52.19,42.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""Consecutive failures: 5"", ""UPI switching: 87.5%""]",medium,19,False,False,10
6002,pay_6NLSBB7QXOO9V6,2025-12-24T19:13:54.827853,impatient,865.42,INR,upi,BHIM,Kotak,failed,INSUFFICIENT_FUNDS,device_36cce216-28e4-4f,103.86.151.124,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 75.0%""]",large,19,False,False,10
6001,pay_LNCMA816OC5V37,2025-12-24T19:13:54.089975,impatient,238.65,INR,upi,GPay,SBI,success,,device_dc3bca00-f82f-4e,103.174.19.121,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 100.0%""]",medium,19,False,False,8
6000,pay_JVDU3ZUPVL4BR6,2025-12-24T19:13:52.806396,impatient,305.05,INR,upi,PayZapp,SBI,failed,DEBIT_FAILED,device_1383c184-5cd0-48,103.146.115.9,7.0,False,"[""UPI switching: 80.0%""]",medium,19,False,False,7
5999,pay_JB0WJ4QALGHIT9,2025-12-24T19:13:52.613950,impatient,100.2,INR,upi,PayZapp,ICICI,success,,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.67s"", ""UPI switching: 100.0%""]",medium,19,False,False,11
5998,pay_8439FDPXOWNESF,2025-12-24T19:13:48.453305,impatient,258.2,INR,upi,Paytm,BOB,success,,device_6324435b-c189-4f,103.103.254.189,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 83.33%""]",medium,19,False,False,8
5997,pay_AG3PQYU3DEN7VA,2025-12-24T19:13:46.901753,impatient,879.43,INR,upi,PhonePe,PNB,success,,device_1383c184-5cd0-48,103.146.115.9,7.0,False,"[""UPI switching: 75.0%""]",large,19,False,False,6
5996,pay_GBNRNCLCLO2OQ7,2025-12-24T19:13:45.294639,impatient,850.24,INR,upi,PayZapp,ICICI,success,,device_adbbab8c-1636-47,103.29.55.11,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",large,19,False,False,10
5995,pay_J5I01Z5TRHRFS7,2025-12-24T19:13:44.028005,impatient,1267.8,INR,upi,Paytm,ICICI,success,,device_a746bf5d-53b6-44,103.38.216.43,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 66.67%""]",large,19,False,False,8
5994,pay_U2CMQJ6LEL4B0P,2025-12-24T19:13:42.659871,impatient,263.48,INR,upi,GPay,SBI,success,,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.67s"", ""UPI switching: 100.0%""]",medium,19,False,False,10
5993,pay_4SPW9ULE8Z05Q7,2025-12-24T19:13:42.635961,impatient,47.11,INR,upi,PhonePe,SBI,success,,device_36cce216-28e4-4f,103.86.151.124,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 71.43%""]",small,19,False,False,9
5992,pay_VMUMVCK4RSWSEZ,2025-12-24T19:13:40.692781,impatient,153.8,INR,upi,WhatsApp Pay,Kotak,success,,device_22f9844e-3bbd-47,103.77.8.3,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 85.71%""]",medium,19,False,False,9
5991,pay_FHZ9S8KV1A10WX,2025-12-24T19:13:40.587312,impatient,43.09,INR,upi,PhonePe,BOB,success,,device_dc3bca00-f82f-4e,103.174.19.121,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 100.0%""]",small,19,False,False,7
5990,pay_6RJJ6L6XHDW9DD,2025-12-24T19:13:40.472524,impatient,481.41,INR,upi,PayZapp,Canara,failed,TRANSACTION_DECLINED,device_c1477a0f-4e40-4a,103.65.52.19,32.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 62.5%"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5989,pay_6CQMQD4LU9EE73,2025-12-24T19:13:38.153465,impatient,481.41,INR,upi,PayZapp,Axis,failed,BAD_REQUEST_ERROR,device_c1477a0f-4e40-4a,103.65.52.19,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,8
5988,pay_H4LFJR7WI2QZQO,2025-12-24T19:13:37.342849,impatient,151.69,INR,upi,PhonePe,HDFC,success,,device_adbbab8c-1636-47,103.29.55.11,22.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5987,pay_33LN0RMQIFYU2B,2025-12-24T19:13:36.444353,impatient,322.17,INR,upi,Paytm,Axis,success,,device_36cce216-28e4-4f,103.86.151.124,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 83.33%""]",medium,19,False,False,8
5986,pay_PSAHDBLPC7YLK5,2025-12-24T19:13:35.368170,impatient,182.79,INR,upi,PhonePe,SBI,success,,device_9bb5e732-0547-48,103.43.227.30,47.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 60.0%"", ""Consecutive failures: 5"", ""Rapid retry: 2.9s"", ""UPI switching: 100.0%""]",medium,19,False,False,11
5985,pay_0111R0V6A1N2LS,2025-12-24T19:13:35.281268,normal,409.81,INR,upi,GPay,BOB,success,,device_7dc62300-cf58-44,103.27.12.72,0.0,False,,medium,19,False,False,2
5984,pay_7W0RNR7MXMF5M7,2025-12-24T19:13:34.777351,impatient,448.67,INR,upi,WhatsApp Pay,PNB,success,,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.79s"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5983,pay_YBSX5L5O9AEFJ5,2025-12-24T19:13:34.692862,normal,426.56,INR,upi,Paytm,PNB,success,,device_46accc74-897a-42,103.179.19.86,0.0,False,,medium,19,False,False,2
5982,pay_1O8UIOU5MV18RD,2025-12-24T19:13:34.546008,normal,1617.71,INR,upi,BHIM,Canara,success,,device_fc1e0756-3b17-42,103.109.70.237,0.0,False,,large,19,False,False,2
5981,pay_VKS0JF1BOOHYKQ,2025-12-24T19:13:34.212642,impatient,275.41,INR,upi,GPay,PNB,success,,device_6324435b-c189-4f,103.103.254.189,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 80.0%""]",medium,19,False,False,7
5980,pay_KE8RUR8AXXWZ36,2025-12-24T19:13:33.702277,impatient,468.34,INR,upi,GPay,Axis,success,,device_1383c184-5cd0-48,103.146.115.9,7.0,False,"[""UPI switching: 100.0%""]",medium,19,False,False,5
5979,pay_GYAE20BL2X310U,2025-12-24T19:13:33.680057,impatient,1045.52,INR,upi,Amazon Pay,SBI,success,,device_dc3bca00-f82f-4e,103.174.19.121,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 100.0%""]",large,19,False,False,6
5978,pay_3LHAJWX06XZADA,2025-12-24T19:13:33.241592,impatient,182.79,INR,upi,PhonePe,Kotak,failed,DEBIT_FAILED,device_9bb5e732-0547-48,103.43.227.30,22.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,10
5977,pay_NPG8FPE2QT4C6T,2025-12-24T19:13:32.469959,impatient,448.67,INR,upi,BHIM,HDFC,failed,DEBIT_FAILED,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.79s"", ""UPI switching: 100.0%""]",medium,19,False,False,8
5976,pay_U86U7467K6EVC2,2025-12-24T19:13:30.819620,impatient,182.79,INR,upi,BHIM,Axis,failed,INSUFFICIENT_FUNDS,device_9bb5e732-0547-48,103.43.227.30,22.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5975,pay_4G9QSE7EBKCC3T,2025-12-24T19:13:29.940649,impatient,1377.63,INR,upi,GPay,Kotak,failed,BAD_REQUEST_ERROR,device_a746bf5d-53b6-44,103.38.216.43,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 60.0%""]",large,19,False,False,7
5974,pay_88S1F185JEEERJ,2025-12-24T19:13:29.797707,impatient,1045.52,INR,upi,BHIM,BOB,failed,GATEWAY_ERROR,device_dc3bca00-f82f-4e,103.174.19.121,7.0,False,"[""UPI switching: 100.0%""]",large,19,False,False,5
5973,pay_19PO630RBC60VS,2025-12-24T19:13:29.637149,normal,1394.32,INR,upi,Paytm,ICICI,success,,device_90a61646-6629-4b,103.37.220.140,0.0,False,,large,19,False,False,2
5972,pay_ZBWAKNBV0ETYXM,2025-12-24T19:13:29.608596,normal,38.94,INR,upi,BHIM,HDFC,success,,device_34cab351-e0b2-48,103.10.148.240,0.0,False,,small,19,False,False,2
5971,pay_SSD4Z31KU3EN61,2025-12-24T19:13:29.155627,normal,23.7,INR,upi,Amazon Pay,PNB,success,,device_7e230391-f6a3-4d,103.187.222.141,10.0,False,"[""High failure rate: 100.0%""]",small,19,False,False,2
5970,pay_W5VIHR7MMAV87Q,2025-12-24T19:13:28.582589,impatient,126.43,INR,upi,GPay,Canara,success,,device_22f9844e-3bbd-47,103.77.8.3,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 83.33%""]",medium,19,False,False,8
5969,pay_5UV528URS1NUXT,2025-12-24T19:13:28.379042,bot,56.72,INR,upi,PayZapp,BOB,failed,DEBIT_FAILED,device_1f2bf427-3ed1-42,103.3.105.11,27.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,19,False,False,11
5968,pay_Y8IH7XNM93LHP3,2025-12-24T19:13:27.902710,impatient,182.79,INR,upi,PayZapp,Axis,failed,INSUFFICIENT_FUNDS,device_9bb5e732-0547-48,103.43.227.30,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,8
5967,pay_GDH2L4FCH2JRAC,2025-12-24T19:13:27.471192,normal,718.7,INR,upi,Amazon Pay,PNB,success,,device_6bec2a19-fbdb-45,103.8.255.218,0.0,False,,large,19,False,False,2
5966,pay_WFDHA9RFTGF2EY,2025-12-24T19:13:27.446302,impatient,140.83,INR,upi,WhatsApp Pay,PNB,success,,device_adbbab8c-1636-47,103.29.55.11,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,8
5965,pay_KUXU0U9UQ270PQ,2025-12-24T19:13:26.466329,bot,428.52,INR,upi,BHIM,PNB,failed,GATEWAY_ERROR,device_1c23282d-9011-4f,103.76.47.17,22.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 88.89%""]",medium,19,False,False,11
5964,pay_2QCV7QCF2QUNZZ,2025-12-24T19:13:25.522336,impatient,182.79,INR,upi,Amazon Pay,Axis,failed,INSUFFICIENT_FUNDS,device_9bb5e732-0547-48,103.43.227.30,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,7
5963,pay_QHCVQ3P0LUMXHD,2025-12-24T19:13:24.472493,impatient,424.17,INR,upi,Paytm,BOB,success,,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.47s"", ""UPI switching: 100.0%""]",medium,19,False,False,7
5962,pay_C5YI0UKI0T9K2O,2025-12-24T19:13:23.838089,impatient,398.35,INR,upi,GPay,ICICI,failed,UPI_AUTHENTICATION_FAILED,device_c1477a0f-4e40-4a,103.65.52.19,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,7
5961,pay_JXZ9CIDPF6NF29,2025-12-24T19:13:23.405456,bot,56.72,INR,upi,WhatsApp Pay,Canara,success,,device_1f2bf427-3ed1-42,103.3.105.11,27.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,19,False,False,10
5960,pay_43F82J7H8ETQGI,2025-12-24T19:13:22.708900,bot,379.79,INR,upi,BHIM,ICICI,failed,GATEWAY_ERROR,device_e9e58923-f33c-45,103.58.77.97,22.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 77.78%""]",medium,19,False,False,11
5959,pay_68L22ARVQJL2HF,2025-12-24T19:13:22.345837,impatient,463.68,INR,upi,PayZapp,Kotak,success,,device_22f9844e-3bbd-47,103.77.8.3,32.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""UPI switching: 100.0%""]",medium,19,False,False,7
5958,pay_KA2K6C1TUP6QZJ,2025-12-24T19:13:22.312474,impatient,406.65,INR,upi,PayZapp,Axis,success,,device_6324435b-c189-4f,103.103.254.189,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 75.0%""]",medium,19,False,False,6
5957,pay_1AIYA6P4CKQ1NC,2025-12-24T19:13:22.080004,bot,280.07,INR,upi,BHIM,SBI,failed,GATEWAY_ERROR,device_d3086463-ed85-4d,103.195.155.33,22.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,11
5956,pay_VJB1N9FHSWZ5YL,2025-12-24T19:13:22.009989,impatient,182.79,INR,upi,Paytm,Canara,failed,BAD_REQUEST_ERROR,device_9bb5e732-0547-48,103.43.227.30,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,6
5955,pay_5S6OW3SA73GZAX,2025-12-24T19:13:21.662484,impatient,1263.94,INR,upi,Paytm,PNB,success,,device_36cce216-28e4-4f,103.86.151.124,32.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 66.67%"", ""UPI switching: 80.0%""]",large,19,False,False,7
5954,pay_G6DN2DGUUBICMQ,2025-12-24T19:13:21.641847,bot,428.52,INR,upi,BHIM,Canara,success,,device_1c23282d-9011-4f,103.76.47.17,22.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 87.5%""]",medium,19,False,False,10
5953,pay_JQW4WA44NJRC6I,2025-12-24T19:13:21.486611,impatient,398.35,INR,upi,Paytm,PNB,failed,GATEWAY_ERROR,device_c1477a0f-4e40-4a,103.65.52.19,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,6
5952,pay_MNSDZR6E7PAMAA,2025-12-24T19:13:21.031299,impatient,424.17,INR,upi,BHIM,Kotak,failed,TRANSACTION_DECLINED,device_f365fd32-6b2f-4f,103.8.105.227,27.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""Rapid retry: 2.47s"", ""UPI switching: 100.0%""]",medium,19,False,False,6
5951,pay_V7M0M6YRDIPCPY,2025-12-24T19:13:18.782945,impatient,162.86,INR,upi,GPay,SBI,failed,GATEWAY_ERROR,device_1383c184-5cd0-48,103.146.115.9,7.0,False,"[""UPI switching: 100.0%""]",medium,19,False,False,4
5950,pay_GMPOASSJ1BGJEH,2025-12-24T19:13:18.427476,bot,56.72,INR,upi,Amazon Pay,Kotak,success,,device_1f2bf427-3ed1-42,103.3.105.11,27.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5949,pay_05XWUN4AWSB01A,2025-12-24T19:13:18.300002,bot,379.79,INR,upi,GPay,Kotak,failed,UPI_AUTHENTICATION_FAILED,device_e9e58923-f33c-45,103.58.77.97,22.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 75.0%""]",medium,19,False,False,10
5948,pay_R1IL8120SWOF44,2025-12-24T19:13:18.049752,normal,30.44,INR,upi,PayZapp,Axis,failed,UPI_AUTHENTICATION_FAILED,device_ab3af891-9f79-42,103.218.220.236,0.0,False,,small,19,False,False,2
5947,pay_PKRDJUCTU7YWZN,2025-12-24T19:13:17.722715,bot,280.07,INR,upi,PhonePe,ICICI,failed,GATEWAY_ERROR,device_d3086463-ed85-4d,103.195.155.33,22.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,10
5946,pay_18MEI0FPAIIWWB,2025-12-24T19:13:17.002514,impatient,398.35,INR,upi,GPay,PNB,failed,GATEWAY_ERROR,device_c1477a0f-4e40-4a,103.65.52.19,7.0,False,"[""UPI switching: 100.0%""]",medium,19,False,False,5
5945,pay_XDSTUW949GZHDN,2025-12-24T19:13:16.818345,bot,428.52,INR,upi,GPay,Kotak,failed,TRANSACTION_DECLINED,device_1c23282d-9011-4f,103.76.47.17,22.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 85.71%""]",medium,19,False,False,9
5944,pay_AE5GOEBJULUGDL,2025-12-24T19:13:16.720026,impatient,290.07,INR,upi,Amazon Pay,SBI,success,,device_adbbab8c-1636-47,103.29.55.11,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,7
5943,pay_XDUKELTCJHRNE8,2025-12-24T19:13:16.288872,bot,87.31,INR,upi,PhonePe,Axis,success,,device_747a67a6-e273-48,103.101.227.104,37.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 60.0%"", ""Small amount spam: 100.0%"", ""UPI switching: 88.89%""]",medium,19,False,False,11
5942,pay_0U74RUYORONPOG,2025-12-24T19:13:16.220061,normal,136.22,INR,upi,Amazon Pay,BOB,failed,UPI_AUTHENTICATION_FAILED,device_f986e74f-0410-45,103.39.85.228,0.0,False,,medium,19,False,False,2
5941,pay_UD1M8U0FWZVCQJ,2025-12-24T19:13:15.955592,bot,55.89,INR,upi,Paytm,ICICI,failed,GATEWAY_ERROR,device_bd79065d-1e04-47,103.8.235.112,27.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 66.67%""]",medium,19,False,False,11
5940,pay_2JG79BFSZASXO2,2025-12-24T19:13:15.521522,impatient,1146.51,INR,upi,WhatsApp Pay,Kotak,success,,device_dc3bca00-f82f-4e,103.174.19.121,7.0,False,"[""UPI switching: 100.0%""]",large,19,False,False,4
5939,pay_YZLOQDX6HX6MGZ,2025-12-24T19:13:15.220359,impatient,894.29,INR,upi,WhatsApp Pay,Axis,success,,device_a746bf5d-53b6-44,103.38.216.43,32.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 60.0%"", ""UPI switching: 75.0%""]",large,19,False,False,6
5938,pay_QUMKRXTYZ4HPWU,2025-12-24T19:13:15.051790,impatient,175.93,INR,upi,WhatsApp Pay,Canara,success,,device_6324435b-c189-4f,103.103.254.189,7.0,False,"[""UPI switching: 66.67%""]",medium,19,False,False,5
5937,pay_6DUYZS9VK1A3V9,2025-12-24T19:13:14.974961,normal,347.51,INR,upi,BHIM,SBI,success,,device_44006e84-b289-45,103.106.16.66,0.0,False,,medium,19,False,False,2
5936,pay_PDBAK6B6GDSU1B,2025-12-24T19:13:13.929924,bot,76.68,INR,upi,Paytm,Canara,success,,device_c2570a3f-0f93-43,103.154.185.199,27.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 88.89%""]",medium,19,False,False,11
5935,pay_M9TT7RLIIMHKC1,2025-12-24T19:13:13.893183,bot,379.79,INR,upi,BHIM,ICICI,success,,device_e9e58923-f33c-45,103.58.77.97,22.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 71.43%""]",medium,19,False,False,9
5934,pay_LORD18ECVRSGUE,2025-12-24T19:13:13.694671,impatient,191.74,INR,upi,BHIM,Axis,success,,device_36cce216-28e4-4f,103.86.151.124,32.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""High failure rate: 80.0%"", ""UPI switching: 75.0%""]",medium,19,False,False,6
5933,pay_8MR7MAZ94VCNB3,2025-12-24T19:13:13.455387,bot,56.72,INR,upi,PayZapp,Axis,success,,device_1f2bf427-3ed1-42,103.3.105.11,27.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",medium,19,False,False,8
5932,pay_JIF2ZYKDTJ4PNL,2025-12-24T19:13:13.370750,bot,280.07,INR,upi,WhatsApp Pay,BOB,success,,device_d3086463-ed85-4d,103.195.155.33,22.0,False,"[""High velocity: 8 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,19,False,False,9
5931,pay_VLH1TXBMQCQVEB,2025-12-24T19:13:13.247114,bot,79.34,INR,upi,Paytm,BOB,success,,device_b88cb4d6-d94a-49,103.177.244.142,27.0,False,"[""High velocity: 10 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 77.78%""]",medium,19,False,False,11
5930,pay_DV094Z3VQ69LA8,2025-12-24T19:13:12.503745,bot,87.31,INR,upi,WhatsApp Pay,HDFC,failed,BAD_REQUEST_ERROR,device_747a67a6-e273-48,103.101.227.104,27.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 87.5%""]",medium,19,False,False,10
5929,pay_TY7FQHK8PTSRGE,2025-12-24T19:13:12.245652,bot,55.89,INR,upi,Amazon Pay,Kotak,success,,device_bd79065d-1e04-47,103.8.235.112,27.0,False,"[""High velocity: 9 txns in 1 min"", ""Burst activity: 100"", ""Small amount spam: 100.0%"", ""UPI switching: 75.0%""]",medium,19,False,False,10
